createtripid,region,createtripid_region,requestdate,aborteddataerrorcount,accommodationunavailableerrorcount,createtripformsubmission_adultcount,badproportionerrorcount,createtripformsubmission_childages,createtripformsubmission_childcount,createtripformsubmission_closestcity_id,createtripformsubmission_closestcity,creationdate,createtripformsubmission_directjourney,createtripformsubmission_durationdays,array_to_string,createtripformsubmission_extrainfo,failtimeseconds,failureindurationserrorcount,createtripformsubmission_fastjourney,firstchoiceaccommodationunavailablecount,noavailabledotwaccommodationerrorcount,nofamilymanualfallbackserrorcount,nogoodscoreerrorcount,norouteserrorcount,jotform_onewaytrip,overnightreductionerrorcount,createtripformsubmission_preferreddate,createtripformsubmission_roomcount,substituteaccommodationunavailablecount,success,timeouterrorcount,transportunavailableerrorcount,tripbuildtimeseconds,createtripformsubmission_twinroompreferred
"734417061137036","Highlands & Islands","734417061137036_Highlands & Islands","'2024-01-21 18:12:21.551'","0","0","2","0","{}","0","26","London","'2024-01-21 18:12:31.651'","false","7","Relaxation,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-09-02'","1","0","true","0","0","9.43","false"
"734417061137036","East Highlands","734417061137036_East Highlands","'2024-01-21 18:12:21.551'","0","0","2","0","{}","0","26","London","'2024-01-21 18:12:32.944'","false","7","Relaxation,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-09-02'","1","0","true","0","0","10.73","false"
"825699533291255","Highlands & Islands","825699533291255_Highlands & Islands","'2024-01-21 18:13:51.023'","0","0","2","3","{}","0","26","London","'2024-01-21 18:14:04.370'","false","3","Relaxation,Food and Drink,Nature","{}","","0","false","0","0","0","0","0","","0","'2024-03-01'","1","0","true","0","0","12.50","false"
"825699533291255","East Highlands","825699533291255_East Highlands","'2024-01-21 18:13:51.023'","0","0","2","1","{}","0","26","London","'2024-01-21 18:14:02.407'","false","3","Relaxation,Food and Drink,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-03-01'","1","0","true","0","0","10.54","false"
"849592784296088","Alsace","849592784296088_Alsace","'2024-01-21 18:14:27.663'","0","0","3","0","{14}","1","26","London","'2024-01-21 18:14:35.052'","false","14","Relaxation,Nightlife,History,Good for kids","{}","","0","false","0","0","0","0","2","","0","'2024-08-06'","2","0","true","0","0","6.56","true"
"849592784296088","Belgium","849592784296088_Belgium","'2024-01-21 18:14:27.663'","0","0","3","0","{14}","1","26","London","'2024-01-21 18:14:41.164'","false","14","Relaxation,Nightlife,History,Good for kids","{}","","0","false","1","0","0","0","0","","0","'2024-08-06'","2","0","true","0","0","12.67","true"
"604281734839211","Highlands & Islands","604281734839211_Highlands & Islands","'2024-01-21 18:15:51.459'","0","0","2","0","{}","0","22391570","Sheffield","'2024-01-21 18:15:56.576'","false","3","Nightlife,Food and Drink","{}","","0","false","0","0","0","0","3","","0","'2024-08-09'","1","0","true","0","0","4.16","false"
"604281734839211","East Highlands","604281734839211_East Highlands","'2024-01-21 18:15:51.459'","0","0","2","1","{}","0","22391570","Sheffield","'2024-01-21 18:16:01.397'","false","3","Nightlife,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-08-09'","1","0","true","0","0","8.99","false"
"820461303113544","West Country","820461303113544_West Country","'2024-01-21 18:17:07.095'","0","0","2","0","{}","0","-1","Glasgow","'2024-01-21 18:17:11.297'","false","7","Relaxation,Food and Drink","{}","","0","false","0","0","0","0","4","","0","'2024-04-05'","1","0","true","0","0","3.46","false"
"820461303113544","Yorkshire","820461303113544_Yorkshire","'2024-01-21 18:17:07.095'","0","0","2","0","{}","0","-1","Glasgow","'2024-01-21 18:17:15.229'","false","7","Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-04-05'","1","0","true","0","0","7.40","false"
"822676311094982","Belgium","822676311094982_Belgium","'2024-01-21 18:18:24.772'","0","0","2","0","{}","0","26","London","'2024-01-21 18:18:34.688'","false","7","Nature,Relaxation,Arts and Culture,History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-03-17'","1","0","true","0","0","9.16","false"
"627067068347196","Netherlands","627067068347196_Netherlands","'2024-01-21 18:19:28.445'","0","0","2","0","{}","0","26","London","'2024-01-21 18:19:35.355'","false","3","Relaxation,Food and Drink,History","{}","","0","false","1","0","0","0","0","","0","'2024-03-01'","1","0","true","0","0","6.10","false"
"763989665320006","Southern Italy","763989665320006_Southern Italy","'2024-01-21 18:19:57.002'","0","0","3","0","{13}","1","22391570","Sheffield","'2024-01-21 18:20:18.743'","false","12","Arts and Culture,History,Food and Drink","{}","","0","false","0","0","0","0","3","","0","'2024-08-01'","2","0","true","0","0","20.52","true"
"763989665320006","Italian Riviera","763989665320006_Italian Riviera","'2024-01-21 18:19:57.002'","0","0","3","0","{13}","1","22391570","Sheffield","'2024-01-21 18:20:26.356'","false","12","Arts and Culture,History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-08-01'","2","0","true","0","0","28.13","true"
"763989665320006","Northern Italy","763989665320006_Northern Italy","'2024-01-21 18:19:57.002'","0","0","3","0","{13}","1","22391570","Sheffield","'2024-01-21 18:20:21.032'","false","12","Arts and Culture,History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-08-01'","2","0","true","0","0","22.80","true"
"607633214540823","Hauts-de-France","607633214540823_Hauts-de-France","'2024-01-21 18:20:18.840'","0","0","1","0","{10}","1","26","London","'2024-01-21 18:22:15.124'","false","12","Good for kids,Relaxation,Food and Drink","{}","","0","false","3","0","0","0","0","","0","'2024-07-29'","1","2","true","1","0","115.49","false"
"607633214540823","Alsace","607633214540823_Alsace","'2024-01-21 18:20:18.840'","0","0","1","0","{10}","1","26","London","'2024-01-21 18:20:25.751'","false","12","Good for kids,Relaxation,Food and Drink","{}","","0","false","0","0","0","0","1","","0","'2024-07-29'","1","0","true","0","0","6.12","false"
"607633214540823","Southern Italy","607633214540823_Southern Italy","'2024-01-21 18:20:18.840'","0","0","1","0","{10}","1","26","London","'2024-01-21 18:20:34.094'","false","12","Good for kids,Relaxation,Food and Drink","{}","","0","false","0","0","0","0","3","","0","'2024-07-29'","1","0","true","0","0","14.45","false"
"645480042579385","Andalusia","645480042579385_Andalusia","'2024-01-21 18:20:22.456'","0","0","2","0","{}","0","26","London","'2024-01-21 18:20:49.658'","false","7","Relaxation,Arts and Culture,Food and Drink,History","{}","","0","false","1","0","0","0","0","","0","'2024-03-17'","1","0","true","0","0","26.46","false"
"784398140915639","Northern Italy","784398140915639_Northern Italy","'2024-01-21 18:21:19.324'","0","0","2","0","{}","0","22371835","Leeds","'2024-01-21 18:21:42.860'","false","14","Food and Drink,Arts and Culture,Relaxation,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-06-25'","1","0","true","0","0","22.17","false"
"784398140915639","Italian Riviera","784398140915639_Italian Riviera","'2024-01-21 18:21:19.324'","0","0","2","0","{}","0","22371835","Leeds","'2024-01-21 18:21:38.773'","false","14","Food and Drink,Arts and Culture,Relaxation,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-06-25'","1","0","true","0","0","18.09","false"
"754774491428693","West Country","754774491428693_West Country","'2024-01-21 18:21:37.534'","0","0","2","0","{}","0","-1","Glasgow","'2024-01-21 18:21:41.208'","false","7","Relaxation,Food and Drink","{}","","0","false","0","0","0","0","4","","0","'2024-04-06'","1","0","true","0","0","2.90","false"
"683969230055216","Northern Italy","683969230055216_Northern Italy","'2024-01-21 18:22:58.123'","0","0","2","0","{}","0","22371862","Edinburgh","'2024-01-21 18:23:13.557'","false","5","Relaxation,Arts and Culture,Nature,History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-05-12'","1","0","true","0","0","14.67","false"
"697715084734696","Yorkshire","697715084734696_Yorkshire","'2024-01-21 18:24:58.135'","0","0","2","0","{}","0","26","London","'2024-01-21 18:25:01.634'","false","7","Good for kids,Nature,Relaxation","{}","","0","false","0","0","0","0","2","","0","'2024-07-29'","1","0","true","0","0","2.87","false"
"679393432528480","West Country","679393432528480_West Country","'2024-01-21 18:25:15.929'","0","0","2","0","{}","0","22371862","Edinburgh","'2024-01-21 18:25:19.841'","false","7","Relaxation,Food and Drink","{}","","0","false","0","0","0","0","4","","0","'2024-04-06'","1","0","true","0","0","3.10","false"
"827487132261283","Southern Italy","827487132261283_Southern Italy","'2024-01-21 18:26:48.693'","0","0","3","0","{13}","1","26","London","'2024-01-21 18:27:11.585'","false","12","Arts and Culture,History,Food and Drink","{}","","0","false","0","0","0","0","3","","0","'2024-08-01'","2","0","true","0","0","22.21","true"
"827487132261283","Northern Italy","827487132261283_Northern Italy","'2024-01-21 18:26:48.693'","0","0","3","0","{13}","1","26","London","'2024-01-21 18:27:06.095'","false","12","Arts and Culture,History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-08-01'","2","0","true","0","0","16.72","true"
"827487132261283","Italian Riviera","827487132261283_Italian Riviera","'2024-01-21 18:26:48.693'","0","0","3","0","{13}","1","26","London","'2024-01-21 18:27:05.658'","false","12","Arts and Culture,History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-08-01'","2","0","true","0","0","16.30","true"
"758562617157989","Alsace","758562617157989_Alsace","'2024-01-21 18:27:03.940'","0","0","2","0","{}","0","26","London","'2024-01-21 18:27:07.829'","false","5","Relaxation,Arts and Culture,History,Food and Drink,Nature,Adventure","{}","","0","false","0","0","0","0","1","","0","'2024-09-04'","1","0","true","0","0","3.10","true"
"645414114299620","Dorset","645414114299620_Dorset","'2024-01-21 18:27:10.019'","0","0","1","0","{10}","1","22370660","Newcastle","'2024-01-21 18:27:12.778'","false","10","Relaxation,Food and Drink,Good for kids,Adventure","{}","","0","false","0","0","0","0","1","","0","'2024-07-29'","1","0","true","0","0","2.18","false"
"763539159603967","East Highlands","763539159603967_East Highlands","'2024-01-21 18:27:21.679'","0","0","2","0","{}","0","22370660","Newcastle","'2024-01-21 18:27:26.122'","false","3","Relaxation","{}","","0","false","0","0","0","0","1","","0","'2024-03-17'","1","0","true","0","0","3.53","false"
"763539159603967","Highlands & Islands","763539159603967_Highlands & Islands","'2024-01-21 18:27:21.679'","0","0","2","1","{}","0","22370660","Newcastle","'2024-01-21 18:27:29.785'","false","3","Relaxation","{}","","0","false","1","1","0","0","3","","0","'2024-03-17'","1","1","true","0","0","7.18","false"
"826953145447368","Alsace","826953145447368_Alsace","'2024-01-21 18:27:36.979'","0","0","2","0","{}","0","26","London","'2024-01-21 18:27:41.420'","false","12","Food and Drink,Nature,Relaxation","{}","","0","false","0","0","0","0","1","","0","'2024-07-08'","1","0","true","0","0","3.72","false"
"720287612042058","Highlands & Islands","720287612042058_Highlands & Islands","'2024-01-21 18:29:08.259'","0","0","2","0","{}","0","-1","Glasgow","'2024-01-21 18:29:16.637'","false","3","Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-09-09'","1","0","true","0","0","7.23","false"
"830226912900387","Northern Italy","830226912900387_Northern Italy","'2024-01-21 18:29:40.721'","0","0","2","0","{}","0","26","London","'2024-01-21 18:29:55.331'","false","14","Food and Drink,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-08-12'","1","0","true","0","0","13.70","false"
"830226912900387","Italian Riviera","830226912900387_Italian Riviera","'2024-01-21 18:29:40.721'","0","0","2","0","{}","0","26","London","'2024-01-21 18:29:54.932'","false","14","Food and Drink,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-08-12'","1","0","true","0","0","13.29","false"
"830226912900387","Alsace","830226912900387_Alsace","'2024-01-21 18:29:40.721'","0","0","2","0","{}","0","26","London","'2024-01-21 18:29:48.062'","false","14","Food and Drink,History,Nature","{}","","0","false","0","0","0","0","2","","0","'2024-08-12'","1","0","true","0","0","6.46","false"
"621579850966218","Italian Riviera","621579850966218_Italian Riviera","'2024-01-21 18:29:52.574'","0","0","3","0","{15,15}","2","26","London","'2024-01-21 18:30:08.358'","false","7","Arts and Culture,History,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-08-10'","3","0","true","0","0","15.10","false"
"621579850966218","Northern Italy","621579850966218_Northern Italy","'2024-01-21 18:29:52.574'","0","0","3","0","{15,15}","2","26","London","'2024-01-21 18:30:16.931'","false","7","Arts and Culture,History,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-08-10'","3","0","true","0","0","23.67","false"
"833682076664669","Italian Riviera","833682076664669_Italian Riviera","'2024-01-21 18:31:40.435'","0","0","4","0","{}","0","26","London","'2024-01-21 18:31:54.778'","false","6","History,Food and Drink,Good for kids,Nightlife,Relaxation,Arts and Culture,Adventure,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-06-16'","2","0","true","0","0","12.96","true"
"833682076664669","Northern Italy","833682076664669_Northern Italy","'2024-01-21 18:31:40.435'","0","0","4","0","{}","0","26","London","'2024-01-21 18:31:54.600'","false","6","History,Food and Drink,Good for kids,Nightlife,Relaxation,Arts and Culture,Adventure,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-06-16'","2","0","true","0","0","12.78","true"
"833682076664669","Alsace","833682076664669_Alsace","'2024-01-21 18:31:40.435'","0","0","4","0","{}","0","26","London","'2024-01-21 18:31:47.975'","false","6","History,Food and Drink,Good for kids,Nightlife,Relaxation,Arts and Culture,Adventure,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-06-16'","2","0","true","0","0","6.14","true"
"709062014485413","Highlands & Islands","709062014485413_Highlands & Islands","'2024-01-21 18:33:32.613'","0","0","2","0","{}","0","26","London","'2024-01-21 18:33:41.106'","false","6","Relaxation,Adventure,Arts and Culture,Nature,History,Nightlife,Food and Drink","{}","","0","false","1","0","0","0","1","","0","'2024-05-12'","1","0","true","0","0","7.69","false"
"876669404980779","Alsace","876669404980779_Alsace","'2024-01-21 18:34:06.713'","0","0","2","0","{}","0","26","London","'2024-01-21 18:34:12.395'","false","7","Food and Drink,Arts and Culture,History","{}","","0","false","0","0","0","0","1","","0","'2024-03-17'","1","0","true","0","0","4.56","false"
"801599760518661","Highlands & Islands","801599760518661_Highlands & Islands","'2024-01-21 18:34:21.176'","0","0","2","0","{}","0","26","London","'2024-01-21 18:34:30.143'","false","5","Relaxation","{}","","0","false","1","0","0","0","1","","0","'2024-07-16'","1","0","true","0","0","8.02","false"
"918181822426838","Andalusia","918181822426838_Andalusia","'2024-01-21 18:34:56.159'","0","0","2","0","{}","0","26","London","'2024-01-21 18:35:17.253'","false","7","Food and Drink,Arts and Culture,History","{}","","0","false","1","0","0","0","0","","0","'2024-03-17'","1","0","true","0","0","19.76","false"
"779982597379335","Highlands & Islands","779982597379335_Highlands & Islands","'2024-01-21 18:35:00.228'","0","0","2","0","{}","0","26","London","'2024-01-21 18:35:10.602'","false","7","Relaxation,Food and Drink,Nature,History","{}","","0","false","1","0","0","0","2","","0","'2024-08-24'","1","0","true","0","0","8.86","false"
"737580167344413","Highlands & Islands","737580167344413_Highlands & Islands","'2024-01-21 18:35:09.939'","0","0","2","0","{}","0","26","London","'2024-01-21 18:35:22.699'","false","7","Relaxation,Adventure,Arts and Culture,Nature,Nightlife,History,Food and Drink","{}","","0","false","0","0","0","0","2","","0","'2024-05-12'","1","0","true","0","0","11.99","false"
"908420751466123","Highlands & Islands","908420751466123_Highlands & Islands","'2024-01-21 18:36:03.518'","0","0","2","0","{}","0","26","London","'2024-01-21 18:36:17.715'","false","6","Relaxation,Arts and Culture,Nature,History,Nightlife,Food and Drink","{}","","0","false","1","0","0","0","1","","0","'2024-05-12'","1","0","true","0","0","13.42","false"
"810931714926131","Highlands & Islands","810931714926131_Highlands & Islands","'2024-01-21 18:36:36.408'","0","0","2","0","{}","0","26","London","'2024-01-21 18:36:44.598'","false","6","Relaxation,Arts and Culture,Nature,History,Nightlife,Food and Drink","{}","","0","false","0","0","0","0","1","","0","'2024-05-13'","1","0","true","0","0","7.45","false"
"747223512237058","Highlands & Islands","747223512237058_Highlands & Islands","'2024-01-21 18:37:34.874'","0","0","2","0","{}","0","-1","Glasgow","'2024-01-21 18:37:39.027'","false","7","Relaxation,Adventure,Arts and Culture,Nature,History,Nightlife,Food and Drink","{}","","0","false","0","0","0","0","2","","0","'2024-05-13'","1","0","true","0","0","3.38","false"
